"","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn"
"3690","Female",1,"No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",0.52636815920398,0.0060408492960997,"Yes"
"3691","Female",0,"No","No",24,"No","No","DSL","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",0.357213930348259,0.140947380567736,"Yes"
"3692","Female",0,"Yes","No",40,"Yes","Yes","DSL","No","Yes","No","No","Yes","No","One year","No","Bank transfer (automatic)",0.454228855721393,0.301892453265636,"No"
"3693","Female",0,"Yes","Yes",3,"Yes","Yes","DSL","No","Yes","Yes","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",0.506467661691542,0.0249480729286868,"No"
"3694","Female",0,"No","No",37,"Yes","Yes","DSL","Yes","No","No","No","Yes","No","One year","No","Bank transfer (automatic)",0.461691542288557,0.268757212093238,"No"
"3695","Female",0,"Yes","Yes",67,"Yes","Yes","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",0.900497512437811,0.823609508423725,"Yes"
"3696","Female",0,"Yes","Yes",32,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",0.801990049751244,0.354350334641126,"No"
"3697","Female",0,"Yes","No",6,"Yes","No","DSL","No","No","No","Yes","No","No","Month-to-month","Yes","Electronic check",0.307462686567164,0.0290791599353796,"Yes"
"3698","Female",0,"Yes","Yes",32,"Yes","Yes","Fiber optic","Yes","No","No","No","Yes","No","Month-to-month","No","Electronic check",0.709950248756219,0.33267943687976,"No"
"3699","Female",0,"No","No",59,"Yes","Yes","Fiber optic","No","Yes","Yes","No","No","No","Month-to-month","Yes","Electronic check",0.646766169154229,0.568924532656358,"No"
"3700","Female",0,"Yes","No",30,"Yes","No","DSL","No","Yes","Yes","Yes","No","Yes","One year","No","Bank transfer (automatic)",0.517412935323383,0.251569351488576,"No"
"3701","Male",0,"No","Yes",20,"Yes","No","No","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",0.0114427860696518,0.041045465035772,"Yes"
"3702","Female",0,"Yes","Yes",27,"Yes","Yes","No","No","No","No","No","No","No","Two year","No","Electronic check",0.0621890547263682,0.0857546734364182,"No"
"3703","Female",1,"No","No",20,"Yes","Yes","Fiber optic","Yes","No","No","No","No","No","Month-to-month","Yes","Electronic check",0.605970149253731,0.173332564043388,"Yes"
"3704","Male",0,"No","Yes",9,"Yes","No","No","No","No","No","No","No","No","One year","No","Mailed check",0.018407960199005,0.0197842141703208,"No"
"3705","Female",0,"Yes","Yes",68,"Yes","Yes","DSL","Yes","Yes","Yes","No","Yes","No","One year","Yes","Credit card (automatic)",0.544776119402985,0.593607200553889,"No"
"3706","Female",0,"Yes","Yes",69,"Yes","Yes","DSL","Yes","No","No","Yes","No","No","Two year","No","Credit card (automatic)",0.429353233830846,0.466310870066928,"No"
"3707","Male",0,"No","No",26,"Yes","Yes","Fiber optic","No","No","Yes","Yes","No","No","Month-to-month","Yes","Mailed check",0.657213930348259,0.26111239326102,"No"
"3708","Male",0,"Yes","Yes",69,"Yes","No","No","No","No","No","No","No","No","Two year","No","Bank transfer (automatic)",0.0164179104477612,0.154384952688668,"No"
"3709","Male",0,"No","No",11,"Yes","No","No","No","No","No","No","No","No","Two year","No","Mailed check",0.0213930348258707,0.0245384260327717,"No"
"3710","Male",0,"No","No",1,"Yes","Yes","DSL","No","No","No","No","No","No","Month-to-month","No","Mailed check",0.323383084577114,0.00368682206323562,"No"
"3711","Male",0,"Yes","Yes",10,"Yes","No","No","No","No","No","No","No","No","One year","No","Mailed check",0.0218905472636817,0.0258019847680591,"No"
"3712","Female",0,"Yes","Yes",55,"Yes","Yes","DSL","Yes","Yes","No","Yes","No","Yes","One year","Yes","Bank transfer (automatic)",0.572139303482587,0.489897299792292,"No"
"3713","Male",0,"No","No",44,"Yes","No","DSL","Yes","No","No","Yes","Yes","No","One year","No","Electronic check",0.469154228855721,0.317995615047311,"No"
"3714","Male",1,"Yes","No",46,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",0.618407960199005,0.413847219016847,"Yes"
"3715","Male",0,"Yes","Yes",69,"Yes","No","DSL","Yes","Yes","Yes","No","No","No","Two year","Yes","Bank transfer (automatic)",0.412935323383085,0.467470574659589,"No"
"3716","Male",1,"No","No",11,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",0.599502487562189,0.0987075928917609,"No"
"3717","Female",0,"Yes","No",11,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",0.833333333333333,0.129996538195246,"Yes"
"3718","Male",0,"No","No",29,"Yes","No","DSL","No","No","Yes","No","No","No","Month-to-month","No","Bank transfer (automatic)",0.30547263681592,0.150576967459035,"No"
"3719","Female",0,"Yes","No",57,"Yes","Yes","Fiber optic","Yes","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",0.809950248756219,0.632154396492038,"No"
"3720","Male",0,"No","No",28,"Yes","No","No","No","No","No","No","No","No","One year","No","Credit card (automatic)",0,0.0595315024232633,"No"
"3721","Female",0,"No","No",42,"Yes","No","DSL","Yes","No","Yes","No","No","No","Month-to-month","No","Credit card (automatic)",0.361194029850746,0.281127394414955,"No"
"3722","Female",0,"No","No",2,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",0.0238805970149254,0.00229633048696051,"Yes"
"3723","Male",0,"No","Yes",23,"No","No","DSL","Yes","Yes","No","Yes","No","No","One year","No","Bank transfer (automatic)",0.222885572139303,0.107154396492038,"No"
"3724","Female",0,"Yes","Yes",18,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",0.0218905472636817,0.0390260789291484,"No"
"3725","Male",0,"Yes","Yes",62,"Yes","Yes","No","No","No","No","No","No","No","One year","No","Bank transfer (automatic)",0.0651741293532338,0.168180244634203,"No"
"3726","Female",0,"No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",0.522885572139303,0.00600046157396723,"Yes"
"3727","Male",0,"No","No",16,"Yes","Yes","Fiber optic","No","No","No","Yes","No","Yes","Month-to-month","Yes","Credit card (automatic)",0.704477611940298,0.164989614585737,"Yes"
"3728","Female",0,"No","No",3,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",0.779601990049751,0.0315139626125086,"Yes"
"3729","Male",0,"No","No",67,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)",0.701990049751244,0.679015693514886,"No"
"3730","Male",0,"No","No",62,"Yes","No","No","No","No","No","No","No","No","Two year","Yes","Credit card (automatic)",0.017910447761194,0.136493191783983,"No"
"3731","Female",0,"Yes","No",57,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",0.858208955223881,0.681115855065774,"Yes"
"3732","Male",0,"No","No",2,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",0.512935323383085,0.0147530579275329,"No"
"3733","Female",0,"Yes","Yes",23,"Yes","Yes","DSL","Yes","No","Yes","Yes","Yes","No","Two year","Yes","Bank transfer (automatic)",0.586069651741294,0.200853911839372,"No"
"3734","Female",0,"No","Yes",25,"No","No","DSL","Yes","No","No","Yes","No","No","Two year","No","Bank transfer (automatic)",0.167164179104478,0.0952746365105008,"No"
"3735","Female",1,"No","No",72,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",0.894029850746269,0.894905377336718,"No"
"3736","Female",0,"Yes","No",2,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",0.654726368159204,0.0132990999307639,"No"
"3737","Female",0,"No","No",8,"Yes","No","No","No","No","No","No","No","No","One year","Yes","Bank transfer (automatic)",0.0194029850746269,0.0140953150242326,"No"
"3738","Female",0,"No","No",5,"Yes","Yes","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",0.321890547263682,0.0266732056312024,"Yes"
"3739","Male",0,"No","No",35,"No","No","DSL","No","No","Yes","No","Yes","Yes","Month-to-month","No","Electronic check",0.307960199004975,0.194189937687514,"No"
"3740","Male",0,"No","No",24,"Yes","Yes","No","No","No","No","No","No","No","One year","No","Electronic check",0.0631840796019901,0.0662185552734826,"No"
"3741","Female",0,"Yes","Yes",2,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",0.53134328358209,0.0134952688668359,"No"
"3742","Male",0,"Yes","Yes",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","No","Yes","Two year","Yes","Credit card (automatic)",0.862189054726368,0.890128086775906,"No"
"3743","Female",0,"No","No",41,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","No","Month-to-month","Yes","Electronic check",0.878109452736318,0.49199169166859,"No"
"3744","Male",0,"No","Yes",4,"Yes","No","DSL","Yes","No","No","No","No","No","Month-to-month","No","Electronic check",0.309452736318408,0.0231767828294484,"Yes"
"3745","Male",0,"No","No",26,"Yes","No","Fiber optic","No","Yes","No","No","No","No","One year","No","Bank transfer (automatic)",0.569651741293532,0.230706208169859,"No"
"3746","Male",0,"No","No",7,"Yes","No","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",0.756218905472637,0.0750288483729517,"Yes"
"3747","Female",0,"Yes","No",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",0.504477611940298,0.00578698361412412,"Yes"
"3748","Female",0,"Yes","Yes",4,"Yes","Yes","DSL","No","Yes","No","Yes","No","No","Month-to-month","Yes","Mailed check",0.400497512437811,0.0237768289868451,"No"
"3749","Male",0,"No","No",48,"Yes","No","DSL","No","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",0.603482587064677,0.433037156704362,"No"
"3750","Male",1,"No","No",2,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",0.752238805970149,0.0205342718670667,"Yes"
"3751","Female",1,"Yes","No",12,"Yes","No","DSL","Yes","No","Yes","Yes","Yes","Yes","One year","Yes","Electronic check",0.606467661691542,0.106744749596123,"No"
"3752","Male",0,"Yes","No",60,"Yes","Yes","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",0.907462686567164,0.756294714978075,"No"
"3753","Male",0,"No","No",55,"Yes","No","DSL","Yes","No","Yes","Yes","No","No","Two year","Yes","Electronic check",0.407462686567164,0.364303023309485,"No"
"3754","Male",0,"No","No",1,"No","No","DSL","No","No","No","Yes","No","No","Month-to-month","No","Mailed check",0.108457711442786,0.00119432264020308,"No"
"3755","Male",0,"No","No",1,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",0.017910447761194,0.000144241864758816,"No"
"3756","Male",0,"No","No",4,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",0.575124378109453,0.0346295868912993,"Yes"
"3757","Male",0,"No","No",1,"No","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",0.0616915422885572,0.000651973228709876,"Yes"
"3758","Female",0,"No","No",42,"Yes","No","DSL","No","No","Yes","Yes","No","Yes","Two year","No","Credit card (automatic)",0.480099502487562,0.316633971843988,"No"
"3759","Female",0,"No","No",1,"Yes","No","DSL","Yes","No","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",0.311442786069652,0.00354834987306716,"No"
"3760","Male",0,"No","No",7,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","No","Month-to-month","Yes","Credit card (automatic)",0.707462686567164,0.0707419801523194,"Yes"
"3761","Male",0,"No","No",3,"Yes","No","Fiber optic","No","No","Yes","No","No","No","Month-to-month","Yes","Credit card (automatic)",0.550746268656716,0.0246595891991692,"No"
"3762","Female",0,"Yes","No",72,"Yes","Yes","DSL","Yes","Yes","Yes","No","Yes","Yes","Two year","Yes","Credit card (automatic)",0.640796019900498,0.68088506808216,"No"
"3763","Male",0,"No","No",15,"Yes","Yes","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",0.305970149253731,0.0842891760904685,"No"
"3764","Male",0,"Yes","No",4,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",0.617910447761194,0.0333025617355181,"Yes"
"3765","Female",0,"No","No",11,"Yes","Yes","No","No","No","No","No","No","No","One year","No","Electronic check",0.0691542288557214,0.0261193168705285,"No"
"3766","Female",0,"No","No",5,"Yes","Yes","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",0.0716417910447762,0.0133798753750288,"No"
"3767","Female",1,"No","No",1,"Yes","No","DSL","Yes","No","Yes","No","No","No","Month-to-month","Yes","Electronic check",0.37363184079602,0.00426955919686129,"Yes"
"3768","Male",0,"Yes","No",72,"Yes","Yes","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",0.921890547263682,0.948771059312255,"No"
"3769","Female",0,"Yes","No",55,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",0.592039800995025,0.490145395799677,"No"
"3770","Female",0,"Yes","Yes",40,"Yes","Yes","No","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",0.0791044776119403,0.122167089776137,"No"
"3771","Female",0,"Yes","No",57,"Yes","No","No","No","No","No","No","No","No","Two year","No","Bank transfer (automatic)",0.0164179104477612,0.126563581813986,"No"
"3772","Male",0,"No","No",1,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",0.604975124378109,0.00695245788137549,"Yes"
"3773","Male",0,"Yes","No",1,"Yes","No","Fiber optic","Yes","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",0.763681592039801,0.0087929840756981,"Yes"
"3774","Female",0,"No","No",1,"No","No","DSL","No","No","No","No","No","No","Month-to-month","No","Mailed check",0.0691542288557214,0.000738518347565154,"Yes"
"3775","Male",1,"Yes","Yes",52,"Yes","Yes","DSL","No","Yes","Yes","No","Yes","Yes","One year","Yes","Electronic check",0.622885572139303,0.468584121855527,"No"
"3776","Male",1,"No","No",41,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",0.797512437810945,0.481069697669051,"Yes"
"3777","Male",0,"Yes","No",43,"Yes","No","DSL","No","No","No","No","Yes","No","One year","Yes","Mailed check",0.37910447761194,0.273753750288484,"No"
"3778","Female",0,"Yes","Yes",47,"Yes","No","No","No","No","No","No","No","No","Two year","No","Bank transfer (automatic)",0.0104477611940299,0.100588506808216,"No"
"3779","Male",0,"No","No",3,"Yes","Yes","DSL","No","No","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",0.319900497512438,0.0136683591045465,"No"
"3780","Male",1,"Yes","Yes",66,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","No","Two year","No","Credit card (automatic)",0.608457711442786,0.592637895222709,"Yes"
"3781","Male",0,"Yes","Yes",55,"Yes","No","DSL","No","No","Yes","Yes","No","No","Two year","Yes","Credit card (automatic)",0.368159203980099,0.35784675744288,"No"
"3782","Male",0,"No","No",29,"Yes","No","No","No","No","No","No","No","No","One year","No","Mailed check",0.00845771144278609,0.0589314562658666,"No"
"3783","Female",0,"No","Yes",12,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",0.654726368159204,0.109364181860143,"No"
"3784","Female",0,"Yes","No",66,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",0.865174129353234,0.798297945995846,"No"
"3785","Male",1,"No","No",35,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",0.827363184079602,0.401280867759058,"Yes"
"3786","Male",1,"Yes","No",10,"Yes","Yes","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","Yes","Electronic check",0.711940298507463,0.103334871913224,"Yes"
"3787","Male",0,"Yes","Yes",27,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",0.572139303482587,0.22042464804985,"No"
"3788","Female",0,"No","No",58,"Yes","No","Fiber optic","No","No","No","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",0.766666666666667,0.669155319639972,"No"
"3789","Male",0,"Yes","No",54,"Yes","No","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",0.91044776119403,0.702907915993538,"Yes"
"3790","Male",0,"No","No",9,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",0.0159203980099503,0.0184629586891299,"No"
"3791","Male",0,"No","No",2,"Yes","No","No","No","No","No","No","No","No","One year","No","Credit card (automatic)",0.0104477611940299,0.00109623817216711,"Yes"
"3792","Male",0,"No","No",6,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",0.505970149253731,0.0480267712900992,"No"
"3793","Female",1,"No","No",26,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",0.72636815920398,0.269213016385876,"Yes"
