"","genderFemale","genderMale","SeniorCitizen","PartnerNo","PartnerYes","DependentsNo","DependentsYes","tenure","PhoneServiceNo","PhoneServiceYes","MultipleLinesNo","MultipleLinesYes","InternetServiceDSL","InternetServiceFiber.optic","InternetServiceNo","OnlineSecurityNo","OnlineSecurityYes","OnlineBackupNo","OnlineBackupYes","DeviceProtectionNo","DeviceProtectionYes","TechSupportNo","TechSupportYes","StreamingTVNo","StreamingTVYes","StreamingMoviesNo","StreamingMoviesYes","ContractMonth.to.month","ContractOne.year","ContractTwo.year","PaperlessBillingNo","PaperlessBillingYes","PaymentMethodBank.transfer..automatic.","PaymentMethodCredit.card..automatic.","PaymentMethodElectronic.check","PaymentMethodMailed.check","MonthlyCharges","TotalCharges","ChurnNo","ChurnYes"
"4092",1,0,0,1,0,1,0,20,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0.503980099502488,0.155960073851835,1,0
"4093",1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0.0199004975124379,0.000167320563120208,1,0
"4094",1,0,0,1,0,1,0,29,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0.574626865671642,0.253456035079622,1,0
"4095",0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0.554726368159204,0.00636972074774982,1,0
"4096",0,1,0,1,0,1,0,3,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0.637313432835821,0.0225709669974613,1,0
"4097",1,0,0,1,0,1,0,20,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0.707960199004975,0.213749134548811,1,0
"4098",0,1,0,1,0,0,1,64,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0.804975124378109,0.709946918993769,1,0
"4099",0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0.0194029850746269,0.00016155088852986,0,1
"4100",1,0,0,1,0,1,0,6,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0.111442786069652,0.0164608816062774,1,0
"4101",0,1,0,0,1,1,0,50,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0.0154228855721393,0.114747288252943,1,0
"4102",0,1,0,1,0,1,0,6,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0.406965174129353,0.036683591045465,1,0
"4103",0,1,0,0,1,0,1,7,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.263681592039801,0.0363316408954535,1,0
"4104",0,1,0,0,1,0,1,72,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0.721890547263682,0.749249942303254,1,0
"4105",0,1,0,0,1,1,0,8,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0.311442786069652,0.0432321717055158,1,0
"4106",1,0,0,0,1,0,1,67,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0.880099502487562,0.806681283175629,1,0
"4107",1,0,1,0,1,1,0,24,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0.749253731343283,0.259087237479806,0,1
"4108",1,0,0,0,1,1,0,72,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0.758208955223881,0.796549734594969,1,0
"4109",0,1,0,0,1,0,1,33,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0.0119402985074628,0.0670955458112162,1,0
"4110",0,1,0,1,0,1,0,2,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.0676616915422885,0.00433302561735515,0,1
"4111",0,1,0,0,1,1,0,70,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0.49452736318408,0.536043157165936,1,0
"4112",1,0,0,1,0,1,0,22,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0.467661691542289,0.164204938841449,1,0
"4113",1,0,0,1,0,1,0,59,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0.807960199004975,0.646768982229402,1,0
"4114",0,1,0,1,0,1,0,36,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0.0208955223880598,0.0781271636279714,1,0
"4115",1,0,0,0,1,0,1,51,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0.0169154228855722,0.116541657050542,1,0
"4116",0,1,0,0,1,1,0,53,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0.588557213930348,0.477400184629587,1,0
"4117",1,0,0,0,1,0,1,20,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0.0144278606965175,0.043480267712901,1,0
"4118",0,1,0,0,1,1,0,63,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0.81044776119403,0.728317562889453,1,0
"4119",1,0,0,1,0,1,0,40,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0.562686567164179,0.340745441957074,1,0
"4120",0,1,0,1,0,1,0,35,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0.008955223880597,0.0714516501269328,1,0
"4121",0,1,0,0,1,0,1,26,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0.603980099502488,0.232569813062543,1,0
"4122",0,1,1,0,1,1,0,27,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0.769154228855721,0.287491345488115,0,1
"4123",0,1,0,1,0,0,1,53,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0.443781094527363,0.392418647588276,1,0
"4124",0,1,1,0,1,1,0,34,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0.530348258706468,0.277930994691899,1,0
"4125",1,0,1,0,1,1,0,19,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0.76318407960199,0.200951996307408,1,0
"4126",0,1,0,0,1,1,0,43,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0.675124378109453,0.407667897530579,1,0
"4127",0,1,0,0,1,0,1,6,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0.0129353233830846,0.0120124624971152,1,0
"4128",0,1,0,1,0,0,1,56,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0.0651741293532338,0.162174013385645,1,0
"4129",0,1,0,1,0,1,0,57,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0.209452736318408,0.241478190630048,0,1
"4130",0,1,0,0,1,0,1,34,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0.654726368159204,0.333619893837988,1,0
"4131",1,0,0,1,0,1,0,10,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0.17910447761194,0.0409877682898684,1,0
"4132",1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0.0199004975124379,0.000167320563120208,0,1
"4133",1,0,0,1,0,1,0,13,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.0562189054726368,0.0325409646895915,0,1
"4134",0,1,0,1,0,1,0,56,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0.799502487562189,0.641847449803831,1,0
"4135",1,0,0,0,1,1,0,55,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0.849751243781095,0.652879067620586,1,0
"4136",1,0,0,0,1,0,1,36,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0.742786069651741,0.387774059543042,1,0
"4137",0,1,0,0,1,1,0,47,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0.0164179104477612,0.106640895453496,1,0
"4138",1,0,0,0,1,0,1,12,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0.018407960199005,0.0246480498499885,1,0
"4139",1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0.66865671641791,0.00769097622894065,0,1
"4140",0,1,1,1,0,1,0,24,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.619402985074627,0.238824140318486,1,0
"4141",1,0,0,1,0,1,0,63,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0.812437810945274,0.706000461573967,0,1
"4142",1,0,1,1,0,1,0,35,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0.214925373134328,0.163374105700438,1,0
"4143",1,0,0,1,0,1,0,67,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0.420398009950249,0.444403415647358,1,0
"4144",0,1,0,1,0,1,0,25,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0.662189054726368,0.233631433187168,0,1
"4145",0,1,0,1,0,1,0,21,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0.851741293532338,0.25342718670667,1,0
"4146",1,0,0,1,0,1,0,13,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0.493034825870647,0.0950207708285253,1,0
"4147",0,1,0,0,1,1,0,35,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.566666666666667,0.295107315947381,0,1
"4148",0,1,1,0,1,1,0,71,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0.0656716417910448,0.217193630279252,1,0
"4149",1,0,0,1,0,1,0,29,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0.0109452736318409,0.0672513270251558,1,0
"4150",0,1,0,0,1,1,0,71,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0.309452736318408,0.403467574428802,0,1
"4151",0,1,1,0,1,1,0,7,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0.703980099502488,0.067695591968613,1,0
"4152",1,0,1,1,0,1,0,57,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0.365671641791045,0.354863835679668,1,0
"4153",0,1,0,0,1,1,0,65,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0.576119402985075,0.56666858989153,1,0
"4154",0,1,0,1,0,1,0,27,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.0203980099502488,0.0664954996538195,1,0
"4155",0,1,0,1,0,1,0,6,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.563681592039801,0.052042464804985,0,1
"4156",1,0,1,1,0,1,0,72,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0.986069651741293,0.971318947611355,1,0
"4157",0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0.0149253731343284,0.000109623817216699,1,0
"4158",0,1,0,1,0,1,0,11,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0.2681592039801,0.0546042003231018,1,0
"4159",0,1,0,0,1,0,1,39,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0.0691542288557214,0.111833602584814,1,0
"4160",1,0,1,1,0,1,0,59,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.711442786069652,0.632137087468267,1,0
"4161",0,1,0,1,0,1,0,26,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0.564676616915423,0.218041772444034,1,0
"4162",0,1,1,1,0,1,0,2,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0.315422885572139,0.0101892453265636,1,0
"4163",1,0,0,0,1,0,1,72,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0.472139303482587,0.525796215093469,1,0
"4164",0,1,0,0,1,1,0,65,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0.485572139303483,0.495124624971152,1,0
"4165",0,1,0,0,1,0,1,72,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0.921890547263682,0.912064389568428,1,0
"4166",0,1,0,1,0,1,0,6,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0.693532338308458,0.0581063927994461,1,0
"4167",0,1,1,1,0,1,0,32,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0.0154228855721393,0.0656473574890376,1,0
"4168",1,0,0,0,1,1,0,50,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0.571641791044776,0.445118855296561,1,0
"4169",0,1,0,0,1,1,0,61,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0.43681592039801,0.433885298869144,1,0
"4170",1,0,0,1,0,1,0,15,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0.825870646766169,0.165987768289868,0,1
"4171",0,1,0,0,1,1,0,72,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0.964179104477612,0.961302792522502,1,0
"4172",0,1,0,1,0,1,0,9,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0.00696517412935327,0.0192476344334179,0,1
"4173",1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0.0124378109452737,8.077544426493e-05,1,0
"4174",1,0,0,1,0,1,0,12,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0.679601990049751,0.120943918762982,1,0
"4175",1,0,0,1,0,1,0,37,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0.102985074626866,0.110171936302793,0,1
"4176",0,1,0,0,1,0,1,61,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.0213930348258707,0.139354950380799,1,0
"4177",0,1,0,0,1,0,1,18,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0.0154228855721393,0.0373297945995846,1,0
"4178",0,1,0,1,0,0,1,21,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0.272636815920398,0.111498961458574,1,0
"4179",0,1,0,0,1,0,1,68,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0.379601990049751,0.453456035079622,1,0
"4180",0,1,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0.547761194029851,0.093382183244865,1,0
"4181",1,0,1,1,0,1,0,2,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.0606965174129353,0.00265981998615275,0,1
"4182",1,0,0,0,1,1,0,62,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0.826865671641791,0.709196861297023,1,0
"4183",1,0,1,1,0,1,0,29,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0.8,0.328173321024694,0,1
"4184",0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0.15273631840796,0.00170782367874449,1,0
"4185",0,1,1,0,1,1,0,5,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0.613432835820895,0.0375201938610662,0,1
"4186",1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.0243781094527364,0.000219247634433369,1,0
"4187",0,1,0,1,0,0,1,62,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0.853731343283582,0.75833141010847,1,0
"4188",1,0,0,0,1,0,1,36,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0.0199004975124379,0.0806773597969075,1,0
"4189",1,0,1,1,0,1,0,28,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0.846268656716418,0.331392799446111,0,1
"4190",1,0,0,0,1,0,1,69,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0.551741293532338,0.561625894299562,1,0
"4191",1,0,0,0,1,1,0,11,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0.775621890547264,0.138847219016847,0,1
"4192",1,0,0,0,1,1,0,63,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0.900497512437811,0.790780060004616,1,0
"4193",0,1,0,1,0,1,0,23,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0.018905472636816,0.0446342026309716,1,0
"4194",0,1,0,1,0,1,0,10,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0.0149253731343284,0.0218612970228479,1,0
"4195",1,0,0,0,1,1,0,71,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0.0766169154228856,0.205758135241172,1,0
"4196",1,0,1,1,0,1,0,45,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0.515422885572139,0.351217401338564,1,0
"4197",1,0,0,0,1,0,1,70,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0.0577114427860697,0.20147126702054,1,0
"4198",1,0,0,1,0,0,1,22,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0.661691542288557,0.207471728594507,1,0
"4199",1,0,0,0,1,0,1,52,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0.0477611940298508,0.142660973921071,1,0
"4200",0,1,0,0,1,1,0,55,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0.854726368159204,0.660541195476575,0,1
"4201",1,0,0,1,0,1,0,65,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0.414925373134328,0.450300023078698,1,0
"4202",1,0,0,0,1,0,1,72,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0.0129353233830846,0.166703207939072,1,0
"4203",0,1,0,0,1,1,0,10,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0.0134328358208956,0.0196918993768751,1,0
"4204",1,0,0,1,0,0,1,7,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.017910447761194,0.00900069236095083,1,0
"4205",0,1,1,1,0,1,0,5,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0.669651741293532,0.0449688437572121,1,0
"4206",1,0,0,0,1,0,1,24,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0.600497512437811,0.210921993999538,1,0
"4207",1,0,0,0,1,0,1,72,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0.980597014925373,0.9736845141934,1,0
"4208",0,1,0,1,0,1,0,21,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0.251741293532338,0.114551119316871,1,0
"4209",0,1,0,0,1,1,0,69,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0.423383084577114,0.489799215324256,1,0
"4210",0,1,0,0,1,0,1,44,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0.364676616915423,0.291980152319409,1,0
"4211",1,0,1,0,1,0,1,61,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0.467164179104478,0.455371567043619,1,0
"4212",0,1,1,1,0,1,0,24,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0.842786069651741,0.285933533348719,0,1
"4213",1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0.719900497512438,0.00828525271174704,0,1
"4214",1,0,0,1,0,1,0,6,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0.323880597014925,0.0310696976690514,0,1
"4215",0,1,0,1,0,1,0,4,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0.714427860696517,0.0403069466882068,0,1
"4216",0,1,0,0,1,1,0,72,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0.89502487562189,0.902584814216478,1,0
"4217",0,1,0,1,0,1,0,72,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0.733830845771144,0.763206785137318,1,0
"4218",0,1,1,0,1,1,0,14,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.565671641791045,0.114764597276714,1,0
"4219",0,1,0,1,0,1,0,7,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0.0676616915422885,0.0154800369259173,1,0
"4220",1,0,0,1,0,1,0,48,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0.566169154228856,0.43316985921994,1,0
"4221",0,1,0,0,1,0,1,55,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0.0124378109452737,0.116264712670205,1,0
"4222",0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0.0104477611940299,5.76967459035381e-05,1,0
"4223",0,1,0,1,0,1,0,45,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0.934825870646766,0.578473344103393,1,0
"4224",0,1,0,1,0,1,0,3,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0.517910447761194,0.0232633279483037,1,0
"4225",1,0,0,0,1,1,0,71,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0.0134328358208956,0.161285483498731,1,0
"4226",0,1,0,0,1,1,0,8,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0.0199004975124379,0.0161031617816755,1,0
"4227",1,0,0,0,1,1,0,3,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.573134328358209,0.0274405723517193,0,1
"4228",0,1,0,0,1,0,1,69,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0.62089552238806,0.637404800369259,1,0
"4229",0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.5,0.00573505654281096,0,1
"4230",1,0,1,0,1,1,0,72,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0.970149253731343,0.972178629125317,1,0
"4231",0,1,0,1,0,1,0,11,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.549751243781095,0.0891933994922686,0,1
